,time,preci,pet
2016-11-12 07:00:00,2016-11-12 07:00:00,0.0,1.668e-05
2016-11-12 08:00:00,2016-11-12 08:00:00,0.0,1.668e-05
2016-11-12 09:00:00,2016-11-12 09:00:00,0.0,1.668e-05
2016-11-12 10:00:00,2016-11-12 10:00:00,0.0,9.633333333333337e-06
2016-11-12 11:00:00,2016-11-12 11:00:00,0.0,9.633333333333337e-06
2016-11-12 12:00:00,2016-11-12 12:00:00,0.0,9.633333333333337e-06
2016-11-12 13:00:00,2016-11-12 13:00:00,0.0,4.146666666666666e-06
2016-11-12 14:00:00,2016-11-12 14:00:00,0.0,4.146666666666666e-06
2016-11-12 15:00:00,2016-11-12 15:00:00,0.0,4.146666666666666e-06
2016-11-12 16:00:00,2016-11-12 16:00:00,0.0,6.998666666666667e-05
2016-11-12 17:00:00,2016-11-12 17:00:00,0.0,6.998666666666667e-05
2016-11-12 18:00:00,2016-11-12 18:00:00,0.0,6.998666666666667e-05
2016-11-12 19:00:00,2016-11-12 19:00:00,0.0,0.00017461333333333332
2016-11-12 20:00:00,2016-11-12 20:00:00,0.0,0.00017461333333333332
2016-11-12 21:00:00,2016-11-12 21:00:00,0.0,0.00017461333333333332
2016-11-12 22:00:00,2016-11-12 22:00:00,0.0,0.00014818
2016-11-12 23:00:00,2016-11-12 23:00:00,0.0,0.00014818
2016-11-13 00:00:00,2016-11-13 00:00:00,0.0,0.00014818
2016-11-13 01:00:00,2016-11-13 01:00:00,0.0,1.831333333333333e-05
2016-11-13 02:00:00,2016-11-13 02:00:00,0.0,1.831333333333333e-05
2016-11-13 03:00:00,2016-11-13 03:00:00,0.0,1.831333333333333e-05
2016-11-13 04:00:00,2016-11-13 04:00:00,0.0,7.74e-06
2016-11-13 05:00:00,2016-11-13 05:00:00,0.0,7.74e-06
2016-11-13 06:00:00,2016-11-13 06:00:00,0.0,7.74e-06
2016-11-13 07:00:00,2016-11-13 07:00:00,0.0,4.219999999999999e-06
2016-11-13 08:00:00,2016-11-13 08:00:00,0.0,4.219999999999999e-06
2016-11-13 09:00:00,2016-11-13 09:00:00,0.0,4.219999999999999e-06
2016-11-13 10:00:00,2016-11-13 10:00:00,0.0,6.746666666666667e-06
2016-11-13 11:00:00,2016-11-13 11:00:00,0.0,6.746666666666667e-06
2016-11-13 12:00:00,2016-11-13 12:00:00,0.0,6.746666666666667e-06
2016-11-13 13:00:00,2016-11-13 13:00:00,0.0,3.0933333333333327e-06
2016-11-13 14:00:00,2016-11-13 14:00:00,0.0,3.0933333333333327e-06
2016-11-13 15:00:00,2016-11-13 15:00:00,0.0,3.0933333333333327e-06
2016-11-13 16:00:00,2016-11-13 16:00:00,0.0,7.026000000000001e-05
2016-11-13 17:00:00,2016-11-13 17:00:00,0.0,7.026000000000001e-05
2016-11-13 18:00:00,2016-11-13 18:00:00,0.0,7.026000000000001e-05
2016-11-13 19:00:00,2016-11-13 19:00:00,0.0,0.0001895
2016-11-13 20:00:00,2016-11-13 20:00:00,0.0,0.0001895
2016-11-13 21:00:00,2016-11-13 21:00:00,0.0,0.0001895
2016-11-13 22:00:00,2016-11-13 22:00:00,0.0,0.00015293999999999998
2016-11-13 23:00:00,2016-11-13 23:00:00,0.0,0.00015293999999999998
2016-11-14 00:00:00,2016-11-14 00:00:00,0.0,0.00015293999999999998
2016-11-14 01:00:00,2016-11-14 01:00:00,0.0,3.192e-05
2016-11-14 02:00:00,2016-11-14 02:00:00,0.0,3.192e-05
2016-11-14 03:00:00,2016-11-14 03:00:00,0.0,3.192e-05
2016-11-14 04:00:00,2016-11-14 04:00:00,0.0,2.302666666666667e-05
2016-11-14 05:00:00,2016-11-14 05:00:00,0.0,2.302666666666667e-05
2016-11-14 06:00:00,2016-11-14 06:00:00,0.0,2.302666666666667e-05
2016-11-14 07:00:00,2016-11-14 07:00:00,0.0,1.0346666666666669e-05
2016-11-14 08:00:00,2016-11-14 08:00:00,0.0,1.0346666666666669e-05
2016-11-14 09:00:00,2016-11-14 09:00:00,0.0,1.0346666666666669e-05
2016-11-14 10:00:00,2016-11-14 10:00:00,0.0,5.759999999999999e-06
2016-11-14 11:00:00,2016-11-14 11:00:00,0.0,5.759999999999999e-06
2016-11-14 12:00:00,2016-11-14 12:00:00,0.0,5.759999999999999e-06
2016-11-14 13:00:00,2016-11-14 13:00:00,0.0,6.553333333333333e-06
2016-11-14 14:00:00,2016-11-14 14:00:00,0.0,6.553333333333333e-06
2016-11-14 15:00:00,2016-11-14 15:00:00,0.0,6.553333333333333e-06
2016-11-14 16:00:00,2016-11-14 16:00:00,0.0,7.504e-05
2016-11-14 17:00:00,2016-11-14 17:00:00,0.0,7.504e-05
2016-11-14 18:00:00,2016-11-14 18:00:00,0.0,7.504e-05
2016-11-14 19:00:00,2016-11-14 19:00:00,0.0,0.00020065333333333334
2016-11-14 20:00:00,2016-11-14 20:00:00,0.0,0.00020065333333333334
2016-11-14 21:00:00,2016-11-14 21:00:00,0.0,0.00020065333333333334
2016-11-14 22:00:00,2016-11-14 22:00:00,0.0,0.00015549999999999999
2016-11-14 23:00:00,2016-11-14 23:00:00,0.0,0.00015549999999999999
2016-11-15 00:00:00,2016-11-15 00:00:00,0.0,0.00015549999999999999
2016-11-15 01:00:00,2016-11-15 01:00:00,0.0,3.354666666666667e-05
2016-11-15 02:00:00,2016-11-15 02:00:00,0.0,3.354666666666667e-05
2016-11-15 03:00:00,2016-11-15 03:00:00,0.0,3.354666666666667e-05
2016-11-15 04:00:00,2016-11-15 04:00:00,0.0,2.398e-05
2016-11-15 05:00:00,2016-11-15 05:00:00,0.0,2.398e-05
2016-11-15 06:00:00,2016-11-15 06:00:00,0.0,2.398e-05
2016-11-15 07:00:00,2016-11-15 07:00:00,0.0,1.156e-05
2016-11-15 08:00:00,2016-11-15 08:00:00,0.0,1.156e-05
2016-11-15 09:00:00,2016-11-15 09:00:00,0.0,1.156e-05
2016-11-15 10:00:00,2016-11-15 10:00:00,0.0,3.6466666666666663e-06
2016-11-15 11:00:00,2016-11-15 11:00:00,0.0,3.6466666666666663e-06
2016-11-15 12:00:00,2016-11-15 12:00:00,0.0,3.6466666666666663e-06
2016-11-15 13:00:00,2016-11-15 13:00:00,6.4e-07,1.4053330666666668e-05
2016-11-15 14:00:00,2016-11-15 14:00:00,6.4e-07,1.4053330666666668e-05
2016-11-15 15:00:00,2016-11-15 15:00:00,0.0,1.4053330666666668e-05
2016-11-15 16:00:00,2016-11-15 16:00:00,0.0,8.252666666666666e-05
2016-11-15 17:00:00,2016-11-15 17:00:00,0.0,8.252666666666666e-05
2016-11-15 18:00:00,2016-11-15 18:00:00,0.0,8.252666666666666e-05
2016-11-15 19:00:00,2016-11-15 19:00:00,0.0,0.00019509999999999997
2016-11-15 20:00:00,2016-11-15 20:00:00,0.0,0.00019509999999999997
2016-11-15 21:00:00,2016-11-15 21:00:00,0.0,0.00019509999999999997
2016-11-15 22:00:00,2016-11-15 22:00:00,0.0,0.0001568933333333333
2016-11-15 23:00:00,2016-11-15 23:00:00,0.0,0.0001568933333333333
2016-11-16 00:00:00,2016-11-16 00:00:00,0.0,0.0001568933333333333
2016-11-16 01:00:00,2016-11-16 01:00:00,0.0,3.054e-05
2016-11-16 02:00:00,2016-11-16 02:00:00,0.0,3.054e-05
2016-11-16 03:00:00,2016-11-16 03:00:00,0.00010186666666666666,3.054e-05
2016-11-16 04:00:00,2016-11-16 04:00:00,0.0,2.4526666666666667e-05
2016-11-16 05:00:00,2016-11-16 05:00:00,0.0,2.4526666666666667e-05
2016-11-16 06:00:00,2016-11-16 06:00:00,0.00010186666666666666,2.4526666666666667e-05
2016-11-16 07:00:00,2016-11-16 07:00:00,0.0,3.304e-05
2016-11-16 08:00:00,2016-11-16 08:00:00,0.0,3.304e-05
2016-11-16 09:00:00,2016-11-16 09:00:00,0.0,3.304e-05
2016-11-16 10:00:00,2016-11-16 10:00:00,0.0,4.234e-05
2016-11-16 11:00:00,2016-11-16 11:00:00,0.0,4.234e-05
2016-11-16 12:00:00,2016-11-16 12:00:00,0.0,4.234e-05
2016-11-16 13:00:00,2016-11-16 13:00:00,0.0,7.522666666666667e-05
2016-11-16 14:00:00,2016-11-16 14:00:00,0.0,7.522666666666667e-05
2016-11-16 15:00:00,2016-11-16 15:00:00,0.0,7.522666666666667e-05
2016-11-16 16:00:00,2016-11-16 16:00:00,0.0,0.00017394666666666663
2016-11-16 17:00:00,2016-11-16 17:00:00,0.0,0.00017394666666666663
2016-11-16 18:00:00,2016-11-16 18:00:00,0.0,0.00017394666666666663
2016-11-16 19:00:00,2016-11-16 19:00:00,0.0,0.00030607333333333334
2016-11-16 20:00:00,2016-11-16 20:00:00,0.0,0.00030607333333333334
2016-11-16 21:00:00,2016-11-16 21:00:00,0.0,0.00030607333333333334
2016-11-16 22:00:00,2016-11-16 22:00:00,0.0,0.00029168
2016-11-16 23:00:00,2016-11-16 23:00:00,0.0,0.00029168
2016-11-17 00:00:00,2016-11-17 00:00:00,0.0,0.00029168
2016-11-17 01:00:00,2016-11-17 01:00:00,0.0,0.00018340000000000007
2016-11-17 02:00:00,2016-11-17 02:00:00,0.0,0.00018340000000000007
2016-11-17 03:00:00,2016-11-17 03:00:00,0.0,0.00018340000000000007
2016-11-17 04:00:00,2016-11-17 04:00:00,0.0,0.0001393866666666667
2016-11-17 05:00:00,2016-11-17 05:00:00,0.0,0.0001393866666666667
2016-11-17 06:00:00,2016-11-17 06:00:00,0.0,0.0001393866666666667
2016-11-17 07:00:00,2016-11-17 07:00:00,0.0,0.00011323333333333333
2016-11-17 08:00:00,2016-11-17 08:00:00,0.0,0.00011323333333333333
2016-11-17 09:00:00,2016-11-17 09:00:00,0.0,0.00011323333333333333
2016-11-17 10:00:00,2016-11-17 10:00:00,0.0,8.528666666666666e-05
2016-11-17 11:00:00,2016-11-17 11:00:00,0.0,8.528666666666666e-05
2016-11-17 12:00:00,2016-11-17 12:00:00,0.0,8.528666666666666e-05
2016-11-17 13:00:00,2016-11-17 13:00:00,0.0,7.424000000000001e-05
2016-11-17 14:00:00,2016-11-17 14:00:00,0.0,7.424000000000001e-05
2016-11-17 15:00:00,2016-11-17 15:00:00,0.0,7.424000000000001e-05
2016-11-17 16:00:00,2016-11-17 16:00:00,0.0,0.00013853333333333336
2016-11-17 17:00:00,2016-11-17 17:00:00,0.0,0.00013853333333333336
2016-11-17 18:00:00,2016-11-17 18:00:00,0.0,0.00013853333333333336
2016-11-17 19:00:00,2016-11-17 19:00:00,0.0,0.00021547333333333334
2016-11-17 20:00:00,2016-11-17 20:00:00,0.0,0.00021547333333333334
2016-11-17 21:00:00,2016-11-17 21:00:00,0.0,0.00021547333333333334
2016-11-17 22:00:00,2016-11-17 22:00:00,0.0,0.00018813333333333334
2016-11-17 23:00:00,2016-11-17 23:00:00,0.0,0.00018813333333333334
2016-11-18 00:00:00,2016-11-18 00:00:00,0.0,0.00018813333333333334
2016-11-18 01:00:00,2016-11-18 01:00:00,0.0,5.988666666666665e-05
2016-11-18 02:00:00,2016-11-18 02:00:00,0.0,5.988666666666665e-05
2016-11-18 03:00:00,2016-11-18 03:00:00,0.0,5.988666666666665e-05
2016-11-18 04:00:00,2016-11-18 04:00:00,0.0,4.880666666666666e-05
2016-11-18 05:00:00,2016-11-18 05:00:00,0.0,4.880666666666666e-05
2016-11-18 06:00:00,2016-11-18 06:00:00,0.0,4.880666666666666e-05
2016-11-18 07:00:00,2016-11-18 07:00:00,0.0,6.461333333333333e-05
2016-11-18 08:00:00,2016-11-18 08:00:00,0.0,6.461333333333333e-05
2016-11-18 09:00:00,2016-11-18 09:00:00,0.0,6.461333333333333e-05
2016-11-18 10:00:00,2016-11-18 10:00:00,0.0,5.6246666666666665e-05
2016-11-18 11:00:00,2016-11-18 11:00:00,0.0,5.6246666666666665e-05
2016-11-18 12:00:00,2016-11-18 12:00:00,0.0,5.6246666666666665e-05
2016-11-18 13:00:00,2016-11-18 13:00:00,0.0,6.564e-05
2016-11-18 14:00:00,2016-11-18 14:00:00,0.0,6.564e-05
2016-11-18 15:00:00,2016-11-18 15:00:00,0.0,6.564e-05
2016-11-18 16:00:00,2016-11-18 16:00:00,0.0,0.00011919333333333333
2016-11-18 17:00:00,2016-11-18 17:00:00,0.0,0.00011919333333333333
2016-11-18 18:00:00,2016-11-18 18:00:00,0.0,0.00011919333333333333
2016-11-18 19:00:00,2016-11-18 19:00:00,0.0,0.00021388
2016-11-18 20:00:00,2016-11-18 20:00:00,0.0,0.00021388
2016-11-18 21:00:00,2016-11-18 21:00:00,0.0,0.00021388
2016-11-18 22:00:00,2016-11-18 22:00:00,0.0,0.0001859266666666667
2016-11-18 23:00:00,2016-11-18 23:00:00,0.0,0.0001859266666666667
2016-11-19 00:00:00,2016-11-19 00:00:00,0.0,0.0001859266666666667
2016-11-19 01:00:00,2016-11-19 01:00:00,0.0,6.362e-05
2016-11-19 02:00:00,2016-11-19 02:00:00,0.0,6.362e-05
2016-11-19 03:00:00,2016-11-19 03:00:00,0.0,6.362e-05
2016-11-19 04:00:00,2016-11-19 04:00:00,0.0,4.0526666666666666e-05
2016-11-19 05:00:00,2016-11-19 05:00:00,0.0,4.0526666666666666e-05
2016-11-19 06:00:00,2016-11-19 06:00:00,0.0,4.0526666666666666e-05
2016-11-19 07:00:00,2016-11-19 07:00:00,0.0,3.5186666666666666e-05
2016-11-19 08:00:00,2016-11-19 08:00:00,0.0,3.5186666666666666e-05
2016-11-19 09:00:00,2016-11-19 09:00:00,0.0,3.5186666666666666e-05
2016-11-19 10:00:00,2016-11-19 10:00:00,0.0,3.252e-05
2016-11-19 11:00:00,2016-11-19 11:00:00,0.0,3.252e-05
2016-11-19 12:00:00,2016-11-19 12:00:00,0.0,3.252e-05
2016-11-19 13:00:00,2016-11-19 13:00:00,0.0,3.0293333333333337e-05
2016-11-19 14:00:00,2016-11-19 14:00:00,0.0,3.0293333333333337e-05
2016-11-19 15:00:00,2016-11-19 15:00:00,0.0,3.0293333333333337e-05
2016-11-19 16:00:00,2016-11-19 16:00:00,0.0,4.025333333333333e-05
2016-11-19 17:00:00,2016-11-19 17:00:00,0.0,4.025333333333333e-05
2016-11-19 18:00:00,2016-11-19 18:00:00,0.0,4.025333333333333e-05
2016-11-19 19:00:00,2016-11-19 19:00:00,0.0,5.0893333333333336e-05
2016-11-19 20:00:00,2016-11-19 20:00:00,0.0,5.0893333333333336e-05
2016-11-19 21:00:00,2016-11-19 21:00:00,0.0,5.0893333333333336e-05
2016-11-19 22:00:00,2016-11-19 22:00:00,0.0,5.629999999999999e-05
2016-11-19 23:00:00,2016-11-19 23:00:00,7.914666666666667e-05,5.629999999999999e-05
2016-11-20 00:00:00,2016-11-20 00:00:00,0.00043837333333333336,5.629999999999999e-05
2016-11-20 01:00:00,2016-11-20 01:00:00,0.00018399333333333335,2.2146666666666666e-05
2016-11-20 02:00:00,2016-11-20 02:00:00,0.0001601866666666667,2.2146666666666666e-05
2016-11-20 03:00:00,2016-11-20 03:00:00,0.00019932666666666672,2.2146666666666666e-05
2016-11-20 04:00:00,2016-11-20 04:00:00,0.0012609866666666665,1.3266666666666664e-05
2016-11-20 05:00:00,2016-11-20 05:00:00,0.0007225599999999999,1.3266666666666664e-05
2016-11-20 06:00:00,2016-11-20 06:00:00,0.0007904933333333331,1.3266666666666664e-05
2016-11-20 07:00:00,2016-11-20 07:00:00,0.001955813333333333,1.4086666666666667e-05
2016-11-20 08:00:00,2016-11-20 08:00:00,0.0007815066666666668,1.4086666666666667e-05
2016-11-20 09:00:00,2016-11-20 09:00:00,0.0016259866666666664,1.4086666666666667e-05
2016-11-20 10:00:00,2016-11-20 10:00:00,0.0024714,1.3846666666666667e-05
2016-11-20 11:00:00,2016-11-20 11:00:00,0.005515293333333334,1.3846666666666667e-05
2016-11-20 12:00:00,2016-11-20 12:00:00,0.001703666666666667,1.3846666666666667e-05
2016-11-20 13:00:00,2016-11-20 13:00:00,0.00046385333333333334,2.442e-05
2016-11-20 14:00:00,2016-11-20 14:00:00,0.0011237866666666668,2.442e-05
2016-11-20 15:00:00,2016-11-20 15:00:00,0.001614193333333333,2.442e-05
2016-11-20 16:00:00,2016-11-20 16:00:00,0.00120568,4.108e-05
2016-11-20 17:00:00,2016-11-20 17:00:00,0.00031331999999999996,4.108e-05
2016-11-20 18:00:00,2016-11-20 18:00:00,2.624e-05,4.108e-05
2016-11-20 19:00:00,2016-11-20 19:00:00,1.8933333333333333e-06,7.927999999999999e-05
2016-11-20 20:00:00,2016-11-20 20:00:00,0.00016065333333333334,7.927999999999999e-05
2016-11-20 21:00:00,2016-11-20 21:00:00,0.00017483333333333337,7.927999999999999e-05
2016-11-20 22:00:00,2016-11-20 22:00:00,0.0001271333333333333,5.872666666666666e-05
2016-11-20 23:00:00,2016-11-20 23:00:00,0.0015821533333333334,5.872666666666666e-05
2016-11-21 00:00:00,2016-11-21 00:00:00,0.0005575733333333333,5.872666666666666e-05
2016-11-21 01:00:00,2016-11-21 01:00:00,0.0007786533333333334,2.6593333333333335e-05
2016-11-21 02:00:00,2016-11-21 02:00:00,0.0010072,2.6593333333333335e-05
2016-11-21 03:00:00,2016-11-21 03:00:00,0.0001652933333333333,2.6593333333333335e-05
2016-11-21 04:00:00,2016-11-21 04:00:00,0.00010424,2.76e-05
2016-11-21 05:00:00,2016-11-21 05:00:00,0.00034145333333333324,2.76e-05
2016-11-21 06:00:00,2016-11-21 06:00:00,0.0002450933333333333,2.76e-05
2016-11-21 07:00:00,2016-11-21 07:00:00,0.00010685333333333332,2.3466666666666667e-05
2016-11-21 08:00:00,2016-11-21 08:00:00,3.8419999999999995e-05,2.3466666666666667e-05
2016-11-21 09:00:00,2016-11-21 09:00:00,0.00010844,2.3466666666666667e-05
2016-11-21 10:00:00,2016-11-21 10:00:00,3.5466666666666664e-06,2.5426666666666668e-05
2016-11-21 11:00:00,2016-11-21 11:00:00,0.0,2.5426666666666668e-05
2016-11-21 12:00:00,2016-11-21 12:00:00,2.1333333333333336e-07,2.5426666666666668e-05
2016-11-21 13:00:00,2016-11-21 13:00:00,7.474666666666667e-05,4.084666666666666e-05
2016-11-21 14:00:00,2016-11-21 14:00:00,0.0,4.084666666666666e-05
2016-11-21 15:00:00,2016-11-21 15:00:00,0.0001954,4.084666666666666e-05
2016-11-21 16:00:00,2016-11-21 16:00:00,0.0,7.721333333333333e-05
2016-11-21 17:00:00,2016-11-21 17:00:00,0.0,7.721333333333333e-05
2016-11-21 18:00:00,2016-11-21 18:00:00,0.0,7.721333333333333e-05
2016-11-21 19:00:00,2016-11-21 19:00:00,0.0,0.0001779533333333333
2016-11-21 20:00:00,2016-11-21 20:00:00,0.0,0.0001779533333333333
2016-11-21 21:00:00,2016-11-21 21:00:00,0.0,0.0001779533333333333
2016-11-21 22:00:00,2016-11-21 22:00:00,0.0,0.00015698
2016-11-21 23:00:00,2016-11-21 23:00:00,0.0,0.00015698
2016-11-22 00:00:00,2016-11-22 00:00:00,0.0,0.00015698
2016-11-22 01:00:00,2016-11-22 01:00:00,0.0,4.913333333333333e-05
2016-11-22 02:00:00,2016-11-22 02:00:00,0.0,4.913333333333333e-05
2016-11-22 03:00:00,2016-11-22 03:00:00,0.0,4.913333333333333e-05
2016-11-22 04:00:00,2016-11-22 04:00:00,0.0,3.1326666666666666e-05
2016-11-22 05:00:00,2016-11-22 05:00:00,0.0,3.1326666666666666e-05
2016-11-22 06:00:00,2016-11-22 06:00:00,0.0,3.1326666666666666e-05
2016-11-22 07:00:00,2016-11-22 07:00:00,0.0,3.4013333333333335e-05
2016-11-22 08:00:00,2016-11-22 08:00:00,0.0,3.4013333333333335e-05
2016-11-22 09:00:00,2016-11-22 09:00:00,0.0,3.4013333333333335e-05
2016-11-22 10:00:00,2016-11-22 10:00:00,0.0,3.4613333333333336e-05
2016-11-22 11:00:00,2016-11-22 11:00:00,0.0,3.4613333333333336e-05
2016-11-22 12:00:00,2016-11-22 12:00:00,0.0,3.4613333333333336e-05
2016-11-22 13:00:00,2016-11-22 13:00:00,0.0,3.264666666666666e-05
2016-11-22 14:00:00,2016-11-22 14:00:00,0.0004117866666666666,3.264666666666666e-05
2016-11-22 15:00:00,2016-11-22 15:00:00,0.0,3.264666666666666e-05
2016-11-22 16:00:00,2016-11-22 16:00:00,0.0,7.422e-05
2016-11-22 17:00:00,2016-11-22 17:00:00,0.0,7.422e-05
2016-11-22 18:00:00,2016-11-22 18:00:00,0.0,7.422e-05
2016-11-22 19:00:00,2016-11-22 19:00:00,0.0,0.00015389333333333332
2016-11-22 20:00:00,2016-11-22 20:00:00,0.0,0.00015389333333333332
2016-11-22 21:00:00,2016-11-22 21:00:00,0.0,0.00015389333333333332
2016-11-22 22:00:00,2016-11-22 22:00:00,0.0,0.00012832666666666665
2016-11-22 23:00:00,2016-11-22 23:00:00,0.0,0.00012832666666666665
2016-11-23 00:00:00,2016-11-23 00:00:00,0.0,0.00012832666666666665
2016-11-23 01:00:00,2016-11-23 01:00:00,0.0,3.152666666666667e-05
2016-11-23 02:00:00,2016-11-23 02:00:00,0.0,3.152666666666667e-05
2016-11-23 03:00:00,2016-11-23 03:00:00,0.0,3.152666666666667e-05
2016-11-23 04:00:00,2016-11-23 04:00:00,0.0,1.746666666666667e-05
2016-11-23 05:00:00,2016-11-23 05:00:00,0.0,1.746666666666667e-05
2016-11-23 06:00:00,2016-11-23 06:00:00,0.0,1.746666666666667e-05
2016-11-23 07:00:00,2016-11-23 07:00:00,0.0,1.3753333333333334e-05
2016-11-23 08:00:00,2016-11-23 08:00:00,0.0,1.3753333333333334e-05
2016-11-23 09:00:00,2016-11-23 09:00:00,2.5600000000000002e-05,1.3753333333333334e-05
2016-11-23 10:00:00,2016-11-23 10:00:00,0.00057712,1.7086666666666667e-05
2016-11-23 11:00:00,2016-11-23 11:00:00,0.001357733333333333,1.7086666666666667e-05
2016-11-23 12:00:00,2016-11-23 12:00:00,0.0,1.7086666666666667e-05
2016-11-23 13:00:00,2016-11-23 13:00:00,0.0,4.122666666666666e-05
2016-11-23 14:00:00,2016-11-23 14:00:00,0.00021309333333333335,4.122666666666666e-05
2016-11-23 15:00:00,2016-11-23 15:00:00,0.0,4.122666666666666e-05
2016-11-23 16:00:00,2016-11-23 16:00:00,2.32e-06,8.353333333333332e-05
2016-11-23 17:00:00,2016-11-23 17:00:00,0.0,8.353333333333332e-05
2016-11-23 18:00:00,2016-11-23 18:00:00,0.0,8.353333333333332e-05
2016-11-23 19:00:00,2016-11-23 19:00:00,0.0,0.00019584
2016-11-23 20:00:00,2016-11-23 20:00:00,0.0,0.00019584
2016-11-23 21:00:00,2016-11-23 21:00:00,0.0,0.00019584
2016-11-23 22:00:00,2016-11-23 22:00:00,0.0,0.00018194666666666666
2016-11-23 23:00:00,2016-11-23 23:00:00,0.0,0.00018194666666666666
2016-11-24 00:00:00,2016-11-24 00:00:00,0.0,0.00018194666666666666
2016-11-24 01:00:00,2016-11-24 01:00:00,0.0,5.204666666666667e-05
2016-11-24 02:00:00,2016-11-24 02:00:00,0.0,5.204666666666667e-05
2016-11-24 03:00:00,2016-11-24 03:00:00,0.0,5.204666666666667e-05
2016-11-24 04:00:00,2016-11-24 04:00:00,0.0,7.386666666666667e-05
2016-11-24 05:00:00,2016-11-24 05:00:00,0.0,7.386666666666667e-05
2016-11-24 06:00:00,2016-11-24 06:00:00,0.0,7.386666666666667e-05
2016-11-24 07:00:00,2016-11-24 07:00:00,0.0,6.341333333333333e-05
2016-11-24 08:00:00,2016-11-24 08:00:00,0.0,6.341333333333333e-05
2016-11-24 09:00:00,2016-11-24 09:00:00,0.0,6.341333333333333e-05
2016-11-24 10:00:00,2016-11-24 10:00:00,0.0,5.9360000000000014e-05
2016-11-24 11:00:00,2016-11-24 11:00:00,0.0,5.9360000000000014e-05
2016-11-24 12:00:00,2016-11-24 12:00:00,0.0,5.9360000000000014e-05
2016-11-24 13:00:00,2016-11-24 13:00:00,0.0,5.720666666666667e-05
2016-11-24 14:00:00,2016-11-24 14:00:00,0.0,5.720666666666667e-05
2016-11-24 15:00:00,2016-11-24 15:00:00,0.0,5.720666666666667e-05
2016-11-24 16:00:00,2016-11-24 16:00:00,0.0,0.00011724666666666666
2016-11-24 17:00:00,2016-11-24 17:00:00,0.0,0.00011724666666666666
2016-11-24 18:00:00,2016-11-24 18:00:00,0.0,0.00011724666666666666
2016-11-24 19:00:00,2016-11-24 19:00:00,0.0,0.00020380666666666667
2016-11-24 20:00:00,2016-11-24 20:00:00,0.0,0.00020380666666666667
2016-11-24 21:00:00,2016-11-24 21:00:00,0.0,0.00020380666666666667
2016-11-24 22:00:00,2016-11-24 22:00:00,0.0,0.00016325333333333327
2016-11-24 23:00:00,2016-11-24 23:00:00,0.0,0.00016325333333333327
2016-11-25 00:00:00,2016-11-25 00:00:00,0.0,0.00016325333333333327
2016-11-25 01:00:00,2016-11-25 01:00:00,0.0,3.906666666666667e-05
2016-11-25 02:00:00,2016-11-25 02:00:00,0.0,3.906666666666667e-05
2016-11-25 03:00:00,2016-11-25 03:00:00,0.0,3.906666666666667e-05
2016-11-25 04:00:00,2016-11-25 04:00:00,0.0,3.2840000000000004e-05
2016-11-25 05:00:00,2016-11-25 05:00:00,0.0,3.2840000000000004e-05
2016-11-25 06:00:00,2016-11-25 06:00:00,0.0,3.2840000000000004e-05
2016-11-25 07:00:00,2016-11-25 07:00:00,0.0,3.0766666666666665e-05
2016-11-25 08:00:00,2016-11-25 08:00:00,0.0,3.0766666666666665e-05
2016-11-25 09:00:00,2016-11-25 09:00:00,0.0,3.0766666666666665e-05
2016-11-25 10:00:00,2016-11-25 10:00:00,0.0,3.873999999999999e-05
2016-11-25 11:00:00,2016-11-25 11:00:00,0.0,3.873999999999999e-05
2016-11-25 12:00:00,2016-11-25 12:00:00,0.0,3.873999999999999e-05
2016-11-25 13:00:00,2016-11-25 13:00:00,0.0,3.677333333333333e-05
2016-11-25 14:00:00,2016-11-25 14:00:00,0.0,3.677333333333333e-05
2016-11-25 15:00:00,2016-11-25 15:00:00,0.0,3.677333333333333e-05
2016-11-25 16:00:00,2016-11-25 16:00:00,0.0,7.872666666666667e-05
2016-11-25 17:00:00,2016-11-25 17:00:00,0.0,7.872666666666667e-05
2016-11-25 18:00:00,2016-11-25 18:00:00,0.0,7.872666666666667e-05
2016-11-25 19:00:00,2016-11-25 19:00:00,0.0,0.00015418
2016-11-25 20:00:00,2016-11-25 20:00:00,0.0,0.00015418
2016-11-25 21:00:00,2016-11-25 21:00:00,0.0,0.00015418
2016-11-25 22:00:00,2016-11-25 22:00:00,0.0,0.00012828
2016-11-25 23:00:00,2016-11-25 23:00:00,0.0,0.00012828
2016-11-26 00:00:00,2016-11-26 00:00:00,0.0,0.00012828
2016-11-26 01:00:00,2016-11-26 01:00:00,0.0,3.5e-05
2016-11-26 02:00:00,2016-11-26 02:00:00,0.0,3.5e-05
2016-11-26 03:00:00,2016-11-26 03:00:00,0.0,3.5e-05
2016-11-26 04:00:00,2016-11-26 04:00:00,0.0,2.806e-05
2016-11-26 05:00:00,2016-11-26 05:00:00,0.0,2.806e-05
2016-11-26 06:00:00,2016-11-26 06:00:00,0.0,2.806e-05
2016-11-26 07:00:00,2016-11-26 07:00:00,0.0,3.4573333333333337e-05
2016-11-26 08:00:00,2016-11-26 08:00:00,0.0,3.4573333333333337e-05
2016-11-26 09:00:00,2016-11-26 09:00:00,0.0,3.4573333333333337e-05
2016-11-26 10:00:00,2016-11-26 10:00:00,0.0,6.265333333333333e-05
2016-11-26 11:00:00,2016-11-26 11:00:00,0.0,6.265333333333333e-05
2016-11-26 12:00:00,2016-11-26 12:00:00,0.0,6.265333333333333e-05
